_source.consumerRating,_score,_source.votes,_source.regularPrice,_source.tastingDescription,_source.availableUnits,_source.certificates,_source.name,_source.style,_source.subCategory.description,_source.alcoholPercentage,_source.sweetness,_source.countryName,lat,lon,country_code02,country_code03
0.0,0.5958729,0,200.0,"94 Points, Jeb Dunnuck: ""I loved the 2018 La Chapelle De La Mission Haut-Brion, which ranks with some of the finest second wines out there. Showing the classic elegance that is the hallmark of this terroir, its ruby/purple color is followed by beautiful notes of black raspberries, mulberries, damp earth, graphite, truffle, and espresso roast. Rich, medium to full-bodied, nicely concentrated, and light on its feet, it still brings plenty of concentration, ripe, seamless tannins, and serious length. It reminds me of the 2016. Drink this smoking Pessac any time over the coming two decades."" (March 2021)
",176,[],PESSAC LEOGNAN - LA CHAPELLE DE LA MISSION HAUT BRION ROUGE,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
4.0,0.5958729,1,170.0,"93 Points, Wine Advocate: ""Composed of 30.6% Sauvignon Blanc and 69.4% Sémillon, the 2017 La Clarté de Haut-Brion comes roaring out of the glass with bold notes of fresh apricots, pineapple and lime cordial plus hints of chalk dust, straw and coriander seed with a touch of honeysuckle. Medium-bodied, the palate has electric intensity with bags of stone and tropical fruit layers and a wicked backbone of freshness, finishing long and zesty. Drink Date: 2022 - 2038."" (March 2020)
",133,[],PESSAC LEOGNAN - LA CLARTE DE HAUT BRION BLANC 2017,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
4.6,0.60144746,3,200.0,"91 Points, Vinous: ""The 2018 La Clarté de Haut-Brion is absolutely gorgeous. Bright, aromatic and so expressive, the Clarte hits all the right notes. Lemon confit, sage, dried herbs, mint and flowers grace this taut, finely-knit dry white. The 2018 is both supple but nervy, a balance that works so well in this vintage. In a word: terrific. Drinking Window: 2021 - 2028."" (March 2021)
",183,[],PESSAC LEOGNAN - LA CLARTE DE HAUT BRION BLANC 2018,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
0.0,0.60144746,0,200.0,"""Gorgeous aromas of mango, pineapple, lime and dusty stone follow through to a medium-bodied palate with a creamy, ultra-fine texture. Flavorful and beautiful. Wonderful length. Extremely racy and fine in the mouth. Drink after 2025.""
94 pts, James Suckling
",220,[],PESSAC LEOGNAN - LA CLARTE DE HAUT BRION BLANC 2019,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
0.0,0.60144746,0,300.0,"95 Points, James Suckling: ""This has a big start of tannins and fruit, yet the tannins are round and polished. Impressive backbone. Full body. Compact. Lots of blackberry and wet-earth flavors. Powerful finish. As the second wine of Haut-Brion, this shows lots of potential for the vintage. Drink after 2022."" (January 2020)
",70,[],PESSAC LEOGNAN - LE CLARENCE DE HAUT BRION ROUGE 2017,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
5.0,0.5958729,1,350.0,"97 Points, James Suckling: ""A refined, silky red with currant, chocolate, walnut and leaf aromas and flavors. Medium to full body with very fine tannins and a polished, refined finish. Very sleek and creamy. It really sneaks up at the end. Better after 2025."" (March 2021)
",211,[],PESSAC LEOGNAN - LE CLARENCE DE HAUT BRION ROUGE 2018,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
0.0,0.60144746,0,380.0,"""This is very beautiful with pure blackcurrant and rose-petal aromas, together with wet earth and black truffle, following through to a medium-to full-bodied palate with ultra-fine tannins that coat the mouth and deliver a fantastic impression. The complexity of flavor is so satisfying in the finish. Try after 2026.""
96 pts, James Suckling
",314,[],PESSAC LEOGNAN - LE CLARENCE DE HAUT BRION ROUGE 2019,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
0.0,0.5958729,0,80.0,"""The 2019 Les Hauts De Smith Blanc is cut from the same cloth, with maybe a touch more acidity and freshness over the Le Petit Haut Lafitte Blanc. Based on 100% Sauvignon, it has bright lemon and citrus fruits as well as ample minerality, medium to full body, bright yet integrated acidity, and a great finish. It's another beautiful white that's going to evolve nicely for 4-6 years or more.""
93 pts, Jeb Dunnuck
",11,[],PESSAC LEOGNAN - LES HAUTS DE SMITH BLANC 2019,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
3.0,0.5958729,6,60.0,"90 Points, Wine Spectator: “Mirabelle plum, yellow apple, white peach and tangerine notes glide through, with flashes of quinine and verbena gilding the finish. A kiss of shortbread helps to round this off, adding to the flattering profile. Drink now through 2020.” (March 2017) 
",13,[],PESSAC LEOGNAN BLANC - CHATEAU BROWN 2014,,France Wine,12.5,0.0,France,46.603354,1.8883335,FR,FRA
2.0,0.5958729,4,84.99,"90 Points, Wine Advocate: ""One of the top estates for dry white wines, now owned by the Quinn family, De Fieuzal's 2012 has a light greenish/gold color and a beautiful nose of caramelized tropical fruits, fig, grapefruit and orange oil. It is crisp, lush, and best drunk over the next 10 years. Drink Date: 2015 - 2025."" (April 2015)
",6,[],PESSAC LEOGNAN BLANC - CHATEAU DE FIEUZAL 2012,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
2.5,0.5958729,4,85.0,"95 Points, Wine Enthusiast: ""Spice from wood aging gives this rich wine its great character. It is supported by the tropical and white fruits. It is developing into a ripe full wine, delicious with its acidity and with its tangy aftertaste. Drink from 2022."" (April 2017)
",21,[],PESSAC LEOGNAN BLANC - CHATEAU DE FIEUZAL 2014,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
3.1,0.60144746,13,1599.0,"98 Points, Wine Advocate: ""This full-bodied blend of 54% Sauvignon Blanc and 46% Semillon has a level of concentration and intensity that makes it the dry white wine of the vintage. Loads of minerality, a hint of subtle spice, but mostly just pure orange marmalade, candle wax, honeysuckle and caramelized melons make for a full-bodied, distinctive style of wine to drink over the next 50+ years. Drink Date: 2013 - 2063."" (February 2013)
",5,[],PESSAC LEOGNAN BLANC - CHATEAU HAUT 2010,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
2.3,0.60144746,3,65.0,"91 Points, Wine Spectator: “This has a vigorous feel, with gooseberry, lemon pith and honeysuckle notes that play off each other, picking up a lively quinine streak through the finish. Drink now through 2019.” (2017) 
",15,[],PESSAC LEOGNAN BLANC - CHATEAU HAUT BERGEY 2014,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
2.0,0.60144746,7,1500.0,"98 Points, Wine Advocate: ""Easily the top wine of Pessac-Léognan, the 2012 from Haut-Brion has extraordinary flesh and intensity, with an unctuousness and thickness that is almost hard to believe for a dry white wine. The high proportion of Semillon in this blend has given the wine an almost liquid mandarin orange note intermixed with caramelized citrus, honeysuckle, fig and crushed rock. This absolutely profound dry white wine is full-bodied and capable of lasting 40-50 years. Drink Date: 2015 - 2065."" (April 2015)
",6,[],PESSAC LEOGNAN BLANC - CHATEAU HAUT BRION 2012,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
3.6,0.60144746,3,1800.0,"98 Points, James Suckling: ""This is a very special Haut-Brion blanc with a very exotic aromas and flavors of apricots, peaches and mangos. Full body, dense and agile. Wonderful acidity. Loads of dried fruits on the finish. The high percentage of sauvignon blanc (70%) gives this wine a unique character. Electric fruit yet salty undertone. Drink or hold."" (February 2016)
",3,[],PESSAC LEOGNAN BLANC - CHATEAU HAUT BRION 2013,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
3.6,0.5958729,3,1800.0,"97 Points, Wine Advocate: ""The 2014 Haut Brion Blanc has a very pure bouquet with scents of peach skin, Cornice pear and those resinous/candle wax aromas that I remarked upon during en primeur. This has more sophistication than the La Mission Haut Brion Blanc, a little more tension. The palate is medium-bodied with a silky smooth entry, perfect acidity, wonderful tension and energy. Notes of orange pith, a squeeze of lime, flint and smoke are conveyed on the finish that demonstrates outstanding persistence. This is a great Haut Brion Blanc, but it will require a decade in the bottle before it will show what it can really do. Drink Date: 2024 - 2050."" (March 2017)
",12,[],PESSAC LEOGNAN BLANC - CHATEAU HAUT BRION 2014,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
1.0,0.5958729,2,1299.0,"100 Points, James Suckling: ""The purity of fruit in this white is phenomenal. It's like looking through a thin, perfectly clear crystal. Aromas of sliced apples, lemons, fresh pineapples and lilacs. Full body but perfectly balanced between fruit and acidity. Mineral and intense. Lightly salty and bitter like a peach pit. Electrifying wine. Greatest white ever from here. It lasts for minutes on the palate."" (January 2014)
",9,[],PESSAC LEOGNAN BLANC - CHATEAU LA MISSION HAUT BRION 2011,,France Wine,14.5,,France,46.603354,1.8883335,FR,FRA
3.0,0.60144746,2,1200.0,"95 Points, Vinous: ""The 2012 La Mission Haut-Brion Blanc is a real stunner. All the elements fall into place in an utterly spellbinding white wine endowed with class and pedigree to burn. A host of orchard fruit, lemon oil, mint and sweet floral notes flesh out, but it is the wine's overall feel and phenomenal, precise finish that elevate it into to the stratosphere. The 2012 can be enjoyed now, but it will also age for decades."" (January 2016)
",10,[],PESSAC LEOGNAN BLANC - CHATEAU LA MISSION HAUT BRION 2012,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
0.0,0.60144746,0,1500.0,"97 Points, Wine Advocate: ""A blend of 23.8% Sauvignon Blanc and 76.2% Sémillon, the 2017 Blanc takes its time uncoiling from its tightly wound state, slowly revealing nuances of lemon tart, lime blossoms, green mango and jasmine with touches of cedar chest and sea spray. Medium-bodied, the palate has a beautifully expressed, quiet intensity, featuring loads of subtle mineral and citrus layers, finishing long and chalky. Beautiful. Drink Date: 2023 - 2045."" (March 2020)
",28,[],PESSAC LEOGNAN BLANC - CHATEAU LA MISSION HAUT BRION 2017,,France Wine,14.0,,France,46.603354,1.8883335,FR,FRA
2.8,0.5958729,6,1599.0,"96 Points, Wine Advocate: ""A staggeringly rich blend of 81% Semillon and the rest Sauvignon Blanc, this full-throttle, impressively endowed wine has good acidity, with hints of candle wax, mandarin orange marmalade, caramelized melons and lemon oil. It is a stunner and should last 30-40 more years. Drink Date: 2013 - 2053."" (February 2013)
",4,[],PESSAC LEOGNAN BLANC - CHATEAU LA MISSION HAUT BRION BLANC 2,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
3.0,0.60144746,2,65.0,"93 Points, Wine Advocate: ""The 2014 Latour-Martillac Blanc builds upon its promise en primeur, offering succinct aromas of citrus fruit, linseed and a touch of jasmine. I appreciate the detail and the focus of this white Pessac. The palate is fresh and vibrant with really lip-smacking salinity on the entry, a wine determined to grab your attention straight from the off. And why not when it is this good? Brimming with tension and vivacity, it fans out gloriously towards the finish. One of the best white wines from this estate in recent years—bravo! Drink Date: 2018 - 2030."" (March 2017)
",42,[],PESSAC LEOGNAN BLANC - CHATEAU LATOUR MARTILLAC 2014,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
5.0,0.5958729,4,60.0,"92 Points, Wine Advocate: “The 2014 Olivier Blanc has retained that attractive mineral-drenched bouquet that I enjoyed so much... The palate is very fresh on the entry with lime cordial, kiwi fruit and a touch of lemongrass...with an engaging, lip-smacking salinité on the persistent finish. Excellent white Pessac-Léognan. Drink: 2018 - 2030.” (March 2017)
",39,[],PESSAC LEOGNAN BLANC - CHATEAU OLIVIER 2014,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
3.2,0.5958729,5,145.99,"98 Points, James Suckling: “This is a phenomenal white with big density and energy. Full bodied, yet incredibly agile and intense. Fabulous character of salt, minerals, and shells. Just a hint of tannins. Dried white peaches. Pears and apples. Super subtle character. Great wine.” (February 2016)
",34,[],PESSAC LEOGNAN BLANC - DOMAINE DE CHEVALIER 2013,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
3.5,0.60144746,2,180.0,"98 Points, James Suckling: “This is so solid and structured. It’s bigger and better than most 2014s! What a wine. Full body with flavors of stones, dried apples and pears. Goes on for minutes. Yes man!” (February 2017)
",3,[],PESSAC LEOGNAN BLANC - DOMAINE DE CHEVALIER 2014,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
4.0,0.60144746,1,179.0,"93 Points, Wine Enthusiast: ""Fresh citrus and tangy orange give this perfumed wine both fruitiness and a tight, mineral texture. It has enough structure to age; drink from 2018. This bottling is a blend of second-level white grapes from two Domaine Dillon properties: Château Haut-Brion and Château La Mission Haut-Brion, both in Pessac-Léognan."" (March 2016)
",66,[],PESSAC LEOGNAN BLANC - LA CLARTE DE HAUT BRION 2013,,France Wine,14.0,0.0,France,46.603354,1.8883335,FR,FRA
4.5,0.5958729,2,160.0,"96 Points, James Suckling: “Energetic white with sliced-apple, lemon and green-papaya aromas. Full-bodied, very vibrant, creamy, dense and powerful. So contrasty. Love it. Don’t miss this. 66% sauvignon blanc and 33% semillon. Drink or hold.” (February 2017)
",15,[],PESSAC LEOGNAN BLANC - LA CLARTE DE HAUT BRION 2014,,France Wine,14.0,0.0,France,46.603354,1.8883335,FR,FRA
4.5,0.60144746,2,70.0,"93 Points, Wine Spectator: ""Alluring, with lemon curd, brioche and honeysuckle notes already well-defined and leading the way, while white ginger, yellow apple and pear notes fill in behind them. On the richer side, yet carried by racy acidity. Drink now through 2024.""
",14,[],PESSAC-LEOGNAN - CHATEAU BROWN BLANC 2017,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
5.0,0.5958729,3,60.0,"93 Points, Wine Spectator: ""This is grippy from the start, with bramble and roasted apple wood notes forming the frame around a core of steeped plum, blackberry and black currant fruit. Lively licorice snap and sweet spice elements add to the finish. Solidly built. Cabernet Sauvignon, Merlot and Petit Verdot. Best from 2022 through 2034.""
",9,[],PESSAC-LEOGNAN - CHATEAU BROWN ROUGE 2017,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
0.0,0.60144746,0,80.0,"93 Points, Vinous: ""The 2017 Carbonnieux is dark and intense in the glass. Swaths of tannin wrap around a core of dark fruit in this decidedly potent, Pessac-Léognan. Orange peel, incense, spice, sweet tobacco and cedar add a super appealing exotic flair as the 2017 builds with time in the glass. Another few years in bottle should help things come together even more fully. Drinking Window: 2022 - 2027."" (March 2020)
",86,[],PESSAC-LEOGNAN - CHATEAU CARBONNIEUX ROUGE 2017,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
